id,size,forks,open_issues,subscribers_count,stargazers_count,language_dictionary,owner_type,url,pushed_at,topics,description
43977,2875,160,0,9,178,"{'c': 73202, 'c++': 369133, 'ruby': 18698}",User,https://api.github.com/repos/ryanfb/ruby-opencv,2011-06-07T19:47:40Z,[],versioned fork of the opencv gem for ruby
568644,119,31,8,6,178,{'ruby': 33986},Organization,https://api.github.com/repos/chicagoruby/MongoDB_Koans,2011-07-22T02:47:50Z,[],a way to learn mongodb and the ruby driver inspired by edgecase ruby koans
2460009,208,59,1,23,178,{'ruby': 1157},User,https://api.github.com/repos/nickpettit/glide,2011-11-05T23:15:05Z,[],a css animation library
2037359,231,10,4,5,177,{'php': 50569},User,https://api.github.com/repos/jmstriegel/php.googleplusapi,2011-07-21T02:21:47Z,[],code for working with public user and relationship data in google plus
1161649,3604,27,2,5,177,"{'c': 8969, 'objective-c': 310988, 'perl': 33811, 'php': 6367, 'shell': 36}",User,https://api.github.com/repos/steipete/PSiOSAppTemplate,2011-09-14T18:32:18Z,[],ios application template with json crashreporter and custom localization and all those little things already set ready for you to make awesome stuff
1328318,363,34,2,6,177,{'javascript': 349234},User,https://api.github.com/repos/jeromeetienne/jquery-mobile-960,2011-02-10T15:11:24Z,[], grid on jquery mobile
305256,1377,20,3,9,176,"{'javascript': 823059, 'ruby': 537}",User,https://api.github.com/repos/quirkey/swinger,2011-07-29T00:31:27Z,[],swinger is a couchapp for creating and showing presentations think stored in run via javascript and sammy js
178196,1591,37,11,10,176,"{'python': 720, 'ruby': 170069}",User,https://api.github.com/repos/macks/ruby-protobuf,2011-05-21T08:27:13Z,[],protocol buffers for ruby this repository is not maintained please use https and and github com and ruby protobuf and protobuf
238531,210,8,1,5,176,{'ruby': 4253},User,https://api.github.com/repos/igrigorik/PubSubHubbub,2011-03-10T03:40:50Z,[],asynchronous pubsubhubbub ruby client
257363,2101,114,1,4,176,"{'c': 90986, 'emacs lisp': 213066, 'ruby': 218236, 'shell': 14284}",User,https://api.github.com/repos/mark-moseley/ruby-debug,2011-10-08T18:38:38Z,[],port of ruby debug to ruby  
1240030,330,4,2,3,175,{'ruby': 13959},User,https://api.github.com/repos/jingweno/jekyll_and_hyde,2011-02-16T00:26:57Z,[],a html presentation generator that generates a basic jekyll scaffold with slippy hooking up
1647701,629,50,6,31,175,"{'java': 669, 'javascript': 152197}",Organization,https://api.github.com/repos/cucumber-attic/gherkin-editor,2011-07-17T12:45:34Z,[],a gherkin editor based on ace and node js
119959,43934,32,10,9,175,"{'ruby': 200452, 'shell': 100}",User,https://api.github.com/repos/reborg/pomodori,2011-12-18T13:59:42Z,[],little widget for your daily pomodoro practice
2083439,155,104,1,23,175,{'java': 8623},User,https://api.github.com/repos/lorensiuswlt/AndroidImageCrop,2011-09-07T11:31:46Z,[],how select and crop image on android
225834,1435,70,1,14,174,"{'javascript': 38646, 'ruby': 182010}",User,https://api.github.com/repos/edavis10/redmine_kanban,2011-10-06T17:33:45Z,[],the redmine kanban plugin is used to manage issues according to the kanban system of project management
24451,3746,38,5,2,174,"{'javascript': 148, 'ruby': 150620}",User,https://api.github.com/repos/evan/ultrasphinx,2011-11-15T03:22:04Z,[],ruby on rails configurator and client to the sphinx full text search engine
94056,2748,25,6,7,173,"{'javascript': 2192693, 'shell': 6571}",Organization,https://api.github.com/repos/spazproject/spazcore,2011-12-31T05:47:12Z,[],core libraries for creating client apps in html and js runtimes
218062,149,7,1,2,173,"{'javascript': 7223, 'ruby': 15239}",User,https://api.github.com/repos/macournoyer/pusher,2011-01-17T02:54:51Z,[],the rack app that pushes aka rack comet
1339905,1236,12,2,4,172,"{'javascript': 6737, 'shell': 47}",User,https://api.github.com/repos/ruidlopes/minimal.js,2011-10-30T02:06:01Z,[],minimal js html and json template engine
1658698,286,25,3,13,172,{'objective-c': 82780},User,https://api.github.com/repos/joshaber/MacShairport,2011-08-23T15:21:05Z,[],a native mac shairport implementation
155775,306,37,0,2,171,{'ruby': 26341},User,https://api.github.com/repos/semanticart/is_paranoid,2011-09-29T13:05:23Z,[],defunct activerecord   compatible gem allowing you to hide and restore records without actually deleting them like only implemented differently
1987386,136,58,17,15,171,{'javascript': 5136},User,https://api.github.com/repos/marktuk/Blueberry,2011-08-14T18:14:39Z,[],a jquery image slider plugin written specifically for responsive web design
157133,249,10,4,10,171,{'ruby': 20000},User,https://api.github.com/repos/haraldmartin/things-rb,2011-04-21T16:39:41Z,[],ruby library command line tool for accessing the backend of the mac gtd app things
372522,211,5,1,4,170,{'ruby': 118334},User,https://api.github.com/repos/derailed/rackamole,2011-07-11T20:46:22Z,[],observe and learn how your users are interacting with your web applications
2019234,136,34,1,7,170,"{'assembly': 82779, 'c': 935, 'forth': 63573, 'makefile': 1179}",User,https://api.github.com/repos/AlexandreAbreu/jonesforth,2011-07-09T02:44:08Z,[],just a backup of the very nice richard w m jones forth interpreter
335103,448,32,20,2,170,{'objective-j': 134367},User,https://api.github.com/repos/luddep/LPKit,2011-07-26T18:07:58Z,[],a collection of re usable controls utilities for cappuccino
1891065,524,56,6,77,170,"{'c': 23065, 'c++': 15933, 'objective-c': 366443}",Organization,https://api.github.com/repos/echonest/echoprint-ios-sample,2011-06-22T18:47:36Z,[],sample echoprint song identifier for ios
331444,3354,15,17,5,170,{'ruby': 299566},User,https://api.github.com/repos/richkilmer/hotcocoa,2011-12-03T15:26:24Z,[],macruby hotcocoa ui library
1489876,221,35,5,12,169,{'javascript': 3515},User,https://api.github.com/repos/pa7/watermark.js,2011-04-04T01:23:38Z,[],watermark js is a js library for creating watermarks on images
737557,12207,28,1,5,169,"{'javascript': 1059702, 'perl': 35622, 'php': 3467, 'shell': 5599}",Organization,https://api.github.com/repos/uxebu/embedjs,2011-10-28T17:11:49Z,[],mobile cross platform javascript framework
159368,6397,11,2,10,168,"{'clojure': 35665, 'ruby': 822, 'shell': 5464}",User,https://api.github.com/repos/amitrathore/swarmiji,2011-11-18T00:41:47Z,[],a distributed computing system that helps writing and running clojure code in parallel across cores and processors
656432,3406,17,2,7,168,"{'c#': 26903, 'javascript': 1896, 'shell': 323}",User,https://api.github.com/repos/dnewcome/Node.net,2011-07-07T22:02:26Z,[],node net node js implemented in javascript on the net runtime
152652,253,118,11,6,167,{'python': 41164},User,https://api.github.com/repos/ask/chishop,2011-08-23T16:30:45Z,[],please use https and and github com and benliles and chishop
761933,228,25,3,6,166,{'javascript': 232958},User,https://api.github.com/repos/mape/node-wargames,2011-05-30T20:55:35Z,[],visualization of an irc channel in a wargame theme
1268952,200,50,0,18,166,"{'c': 67088, 'objective-c': 265819}",User,https://api.github.com/repos/r0th/AirplayKit,2011-05-26T20:15:36Z,[],a cross platform macos and ios framework allowing you to send content to an apple tv or other airplay supported device note this project is no longer maintained
486207,272,220,10,6,166,"{'ruby': 10350, 'shell': 57}",User,https://api.github.com/repos/rocket-rentals/redmine-gitosis,2011-08-17T18:42:30Z,[],a redmine plugin which manages your gitosis configuration based on your projects and memberships in redmine includes public key management views extracted from http and and plan io
60118,243,28,14,5,166,{'ruby': 24284},User,https://api.github.com/repos/vangberg/isaac,2011-09-18T12:58:56Z,[],a smallish dsl for writing irc bots
394786,596,14,12,3,166,"{'c++': 34821, 'javascript': 14118, 'shell': 235}",User,https://api.github.com/repos/orlandov/node-mongodb,2011-08-12T18:20:59Z,[],mongodb bindings for node js
1994288,156,15,2,6,166,{'javascript': 2651},User,https://api.github.com/repos/rauschma/proto-js,2011-10-23T19:44:38Z,[],proto js prototypes as classes
1512763,726,8,11,5,165,"{'c': 2098, 'objective-c': 20277, 'ruby': 47864}",User,https://api.github.com/repos/philc/textmatevim,2011-04-03T07:28:53Z,[],the beauty of textmate meets the power of vim
1050604,145,26,7,1,164,"{'javascript': 13, 'ruby': 10172}",Organization,https://api.github.com/repos/moocode/asset_id,2011-09-20T19:58:59Z,[],rails  library that uploads all static assets to amazon s with a unique id encoded into the path
581333,212,53,7,2,164,{'ruby': 8935},User,https://api.github.com/repos/adamwiggins/stalker,2011-04-12T05:39:53Z,[],a minimalist queueing dsl for beanstalk
191212,9120,7,15,3,164,"{'clojure': 73432, 'javascript': 360105}",User,https://api.github.com/repos/hlship/cascade,2011-12-05T20:26:56Z,[],easy web applications in idiomatic clojure
815252,151,27,7,11,164,{'javascript': 28868},User,https://api.github.com/repos/pgriess/wsbench,2011-05-07T17:09:21Z,[],a benchmarking tool for web socket servers
378841,166,6,2,6,163,"{'python': 39515, 'shell': 156}",User,https://api.github.com/repos/lilspikey/django-batch-select,2011-11-19T15:17:15Z,[],batch select many to many and one to many fields to help avoid n and  query problem
2207972,2100,26,1,9,163,{'javascript': 47064},User,https://api.github.com/repos/alotaiba/FlyJSONP,2011-08-20T16:37:24Z,[],flyjsonp is a small javascript that allows you to do cross domain get and post with json response
80868,668,66,16,3,162,{'shell': 102},User,https://api.github.com/repos/schacon/whygitisbetter,2011-11-03T11:00:16Z,[],the source code for whygitisbetterthanx com
2087165,262,22,1,4,162,{'objective-c': 9068},User,https://api.github.com/repos/augustjoki/CubeTabBarController,2011-11-28T01:40:40Z,[],d cube transition for uitabbarcontroller
569278,1371,41,1,27,162,"{'c': 166920, 'c++': 151218, 'java': 45494}",User,https://api.github.com/repos/felis/Arduino_Camera_Control,2011-02-21T20:17:12Z,[],camera specific layers to work with arduino usb host shield
564631,168,5,7,1,161,{'ruby': 9832},User,https://api.github.com/repos/carllerche/astaire-old,2011-08-30T20:55:45Z,[],the basic sinatra dsl inside of actioncontroller
2428797,521,15,3,6,161,{'objective-c': 93607},User,https://api.github.com/repos/ChristianKienle/OSXBoilerplate,2011-11-29T09:13:30Z,[],mac os x template based on ios boilerplate
1025425,4253,93,4,31,161,"{'ada': 89080, 'assembly': 156188, 'awk': 3275, 'c': 14349497, 'c#': 55625, 'c++': 61405, 'clips': 6933, 'emacs lisp': 3765, 'objective-c': 30568, 'pascal': 40318, 'perl': 315450, 'shell': 270784, 'visual basic': 10926}",Organization,https://api.github.com/repos/Chronic-Dev/syringe,2011-01-11T07:03:30Z,[],idevice exploit injector
1393747,763,55,10,11,161,{'java': 26037},User,https://api.github.com/repos/ysamlan/horizontalpager,2011-08-23T22:25:25Z,[],an android horizontally scrolling view that snaps to child pages neatly and supports nested vertically scrolling child views
126905,38558,32,29,9,160,"{'javascript': 440137, 'ruby': 47756}",User,https://api.github.com/repos/archan937/topup,2011-09-15T15:44:52Z,[],the  javascript pop up and lightbox made by paul engel
1413148,262,18,10,15,160,{'javascript': 55219},User,https://api.github.com/repos/keithnlarsen/restmvc.js,2011-08-27T02:59:21Z,[],a lightweight framework that helps you write restful web services in nodejs
190349,132,15,1,5,160,{'ruby': 11129},User,https://api.github.com/repos/luccastera/api-throttling,2011-10-28T09:54:15Z,[],rack middleware to impose a rate limit on a web service aka api throttling
663860,4372,20,0,3,159,"{'c': 21104, 'javascript': 50632, 'objective-c': 925093, 'ruby': 56913}",User,https://api.github.com/repos/clarkware/iphone-rails-tutorial,2011-11-07T16:54:47Z,[],material for my railsconf  tutorial
645459,875,15,2,3,159,{'javascript': 58655},User,https://api.github.com/repos/purplecabbage/GloveBox,2011-10-25T08:41:34Z,[],bare metal webkit touch enabled scroll project all javascript with no ext dependencies it s called glovebox and it s open mit you can check out a demo for ipad and safari and chrome here http and and purplecabbage github com and glovebox and demo html
669556,1201,32,4,10,158,{'objective-c': 18153},User,https://api.github.com/repos/thevole/HorizontalTable,2011-09-09T12:03:18Z,[],scrollable tableview that moves in a left and right direction but is as efficient as a regular uitableview
1967461,127,42,1,5,158,{'objective-c': 6793},User,https://api.github.com/repos/iosdeveloper/ImageCropper,2011-10-16T18:54:38Z,[],drop in image cropper for ios as seen in photos uiimagepickercontroller
834710,553,42,5,20,158,"{'java': 454116, 'javascript': 109007}",User,https://api.github.com/repos/dennisjzh/GwtMobile,2011-09-26T17:07:19Z,[],gwt mobile is a cross platform mobile development tool using google web toolkit technology it provides a set of ui widgets optimized for mobile a orm module to persist objects to the browser and a wrapper to access phonegap functions from gwt
330148,170,15,1,6,157,{'clojure': 23078},User,https://api.github.com/repos/arohner/scriptjure,2011-09-14T15:07:04Z,[],a clojure library for generating javascript
1067793,46266,5,10,8,157,"{'clojure': 90652, 'java': 83395, 'javascript': 71895, 'shell': 35}",User,https://api.github.com/repos/tcr/mug,2011-10-04T22:37:14Z,[],a self hosted javascript compiler for the jvm written in coffeescript
1100540,529,22,9,6,157,{'javascript': 9216},User,https://api.github.com/repos/driverdan/cssess,2011-06-14T20:52:28Z,[],js tool to scan websites for unused css selectors
877745,591,39,19,5,156,{'ruby': 47658},Organization,https://api.github.com/repos/vinova/voteable_mongo,2011-10-19T13:24:52Z,[],add up and down voteability to mongoid and mongomapper documents optimized for speed by using only one request to and retrieve updated data
129521,1610,5,5,4,156,"{'c': 100199, 'objective-c': 33630}",User,https://api.github.com/repos/mmower/spike,2011-03-30T19:55:34Z,[],tool for exploring rails application log files
1805835,5467,11,4,1,156,"{'objective-c': 8033, 'perl': 77857, 'ruby': 14334, 'vim script': 976}",User,https://api.github.com/repos/jtaby/Waldo,2011-06-28T21:04:32Z,[],a generic port of textmate s find in with associated macvim plugin
840813,156,38,0,6,156,"{'c': 2786, 'objective-c': 13030}",User,https://api.github.com/repos/pascalw/PDColoredProgressview,2011-07-13T21:28:49Z,[],a uiprogressview subclass with support for setting a tint color instead of the boring default blue
2078818,145,43,8,16,155,"{'c': 1741, 'objective-c': 74921}",User,https://api.github.com/repos/Xenofex/MultiColumnTableViewForiOS,2011-10-27T15:20:39Z,[],implemented a multi column table view based on the uitableview for ios
888666,283,61,3,7,155,{'javascript': 12787},User,https://api.github.com/repos/sh1mmer/dnsserver.js,2011-10-04T23:40:34Z,[],a dns server for node js
230098,101,23,0,4,155,{'ruby': 4476},User,https://api.github.com/repos/tenderlove/enterprise,2011-08-27T23:46:11Z,[],make ruby ruby application enter the enterprise with the enterprise gem
110220,1451,31,8,1,155,"{'objective-c': 485, 'ruby': 59128}",User,https://api.github.com/repos/drnic/choctop,2011-08-31T15:52:06Z,[],build and deploy tools for cocoa apps using sparkle for distributions and upgrades it s like hoe but for cocoa apps
1115308,1763,32,8,6,154,{'javascript': 93111},User,https://api.github.com/repos/mohamedmansour/fb-exporter,2011-10-31T07:52:09Z,[],facebook friend exporter chrome extension
1232403,1429,9,2,1,154,{'clojure': 27782},User,https://api.github.com/repos/liebke/analemma,2011-04-25T16:08:19Z,[],analemma is a clojure library for generating charts and scalable vector graphics svg
1633657,11572,112,4,42,153,"{'c': 4633, 'c++': 127610, 'java': 45156, 'objective-c': 4384, 'shell': 659}",Organization,https://api.github.com/repos/cocos2d/cocos2d-x-extensions,2011-11-03T08:35:15Z,[],samples games code snips for cocosd x
476950,3119,48,5,11,153,{'actionscript': 51218},User,https://api.github.com/repos/joelhooks/signals-extensions-CommandSignal,2011-09-07T20:42:38Z,[],robotlegs extension to facilitate the use of as signals with robotlegs commands
578337,3050,7,0,1,153,"{'javascript': 22066, 'ruby': 130779}",User,https://api.github.com/repos/drcapulet/warehouse,2011-04-21T16:42:40Z,[],a complete rewrite of http and and github com and entp and warehouse that is built for git
1516322,2176,23,13,6,153,{'javascript': 1013026},Organization,https://api.github.com/repos/fivesixty/notepages,2011-11-22T15:47:16Z,[],markdown and latex editable pages
803581,490,69,9,13,153,{'javascript': 4541},User,https://api.github.com/repos/rickharris/StickyScroll,2011-04-30T17:14:27Z,[],not currently working or actively developed a jquery plugin for creating elements that stick to the top of the window when scrolling down the page
2100287,115,22,2,8,152,{'objective-c': 4194},User,https://api.github.com/repos/iosdeveloper/LaunchImageTransition,2011-07-25T10:07:42Z,[],fades from your launch image default png to root view controller lets you choose the transition animation and delay
628418,813,8,8,6,152,{'clojure': 25451},User,https://api.github.com/repos/dcolthorp/matchure,2011-11-29T01:12:14Z,[],idiomatic pattern matching for clojure
629035,149,9,1,2,152,{'javascript': 5072},User,https://api.github.com/repos/jazzychad/fanout.node.js,2011-02-17T01:16:59Z,[],a simple fanout pubsub message server for node js
494547,366,54,20,13,152,{'javascript': 135304},User,https://api.github.com/repos/alechill/livevalidation,2011-10-14T05:08:05Z,[],open source javascript library for and easy client side validation
1313405,18521,23,2,6,152,"{'actionscript': 797100, 'javascript': 913001, 'perl': 686, 'python': 3226, 'ruby': 202, 'shell': 424}",User,https://api.github.com/repos/jeromeetienne/EasyWebsocket,2011-10-22T11:07:05Z,[],like websocket but no server setup and available in any browser
524658,106604,21,1,14,152,"{'c#': 1664650, 'emacs lisp': 31463, 'java': 2006463, 'php': 9470, 'python': 6882, 'ruby': 455, 'shell': 10532}",User,https://api.github.com/repos/olabini/ioke,2011-07-19T00:24:35Z,[],ioke is a new language for the based on io and other languages
215670,115,7,5,2,151,{'ruby': 7044},User,https://api.github.com/repos/ryanb/trusted-params,2011-06-29T22:36:31Z,[],rails plugin for overriding protection
1470055,164,10,0,12,151,{'javascript': 70735},Organization,https://api.github.com/repos/NaturalNode/node-nltools,2011-08-29T07:13:23Z,[],natural language tools
1642414,340,43,3,9,150,{'javascript': 4475},User,https://api.github.com/repos/cmarin/MongoDB-Node-Express-Blog,2011-05-14T18:42:33Z,[],simple example of node ejs blog
1028202,685,78,10,16,149,{'php': 1095957},User,https://api.github.com/repos/ollierattue/FormIgniter,2011-06-08T14:35:13Z,[],easy form generator for the codeigniter framework
97639,499,13,0,3,149,{'ruby': 24598},User,https://api.github.com/repos/blindgaenger/sinatra-rest,2011-07-08T21:25:58Z,[],generates restful routes for the models of a sinatra application stone
1357116,4638,12,1,7,149,"{'c': 2933305, 'c++': 524, 'perl': 13731, 'ruby': 187239, 'shell': 7619}",User,https://api.github.com/repos/ezmobius/super-nginx,2011-02-18T03:36:13Z,[],killer build of nginx and luajit beta plus  other modules
659755,704,26,32,0,149,{'ruby': 79475},User,https://api.github.com/repos/lancejpollard/authlogic-connect,2011-09-02T02:46:47Z,[],instant oauth and openid support for your rails and sinatra apps
315241,275,12,1,8,149,{'javascript': 62544},Organization,https://api.github.com/repos/280north/jake,2011-01-19T18:09:18Z,[],a direct port of rake to javascript on top of the commonjs standard
1500704,1316,87,0,16,148,{'python': 35975},User,https://api.github.com/repos/abidrahmank/OpenCV-Python,2011-04-19T19:53:27Z,[],opencv examples in python
692663,7385,26,25,8,148,{'ruby': 105209},User,https://api.github.com/repos/runpaint/read-ruby,2011-01-28T20:07:33Z,[],free ebook about ruby  
1450877,407,24,3,4,146,"{'c': 1518, 'objective-c': 13834}",User,https://api.github.com/repos/iosdeveloper/SlideToCancel,2011-03-07T19:25:49Z,[],slide to unlock clone from the iphone s lockscreen using only public apis
1132967,15410,21,7,12,146,"{'java': 70866, 'shell': 543}",User,https://api.github.com/repos/raffaeleguidi/DirectMemory,2011-10-12T19:26:25Z,[],directmemory is a cache implementation featuring off heap memory storage a la bigmemory to enable caching of large or large numbers of objects without degrading jvm performance attention please directmemory has moved to apache check it out here
690156,302,13,12,2,146,{'ruby': 23962},User,https://api.github.com/repos/ryanstout/blog_kit,2011-04-25T21:52:31Z,[],a plugin to add a blog to a rails app that should exist but didn t until now
537093,183,22,9,3,146,{'ruby': 51087},User,https://api.github.com/repos/peritor/happening,2011-11-21T19:11:16Z,[],an eventmachine based s client
2437749,141,12,0,5,145,{'javascript': 4550},User,https://api.github.com/repos/jed/kibi,2011-11-18T07:04:12Z,[],a client side web framework in bytes
68389,220,28,11,1,145,{'python': 84207},User,https://api.github.com/repos/garethr/django-test-extensions,2011-10-26T19:21:18Z,[],a set of custom assertions and examples for use testing django applications
542782,222,25,2,11,145,{'objective-c': 78450},User,https://api.github.com/repos/pokeb/asi-path-finder,2011-10-28T04:44:42Z,[],co operative path finder for games written in objective c
684274,353,12,0,1,145,{'ruby': 2461},User,https://api.github.com/repos/lleger/Rails-3-jQuery,2011-02-28T21:36:13Z,[],rails template to setup a rails  project with jquery support
717134,861,24,2,4,145,{'javascript': 111229},User,https://api.github.com/repos/fat/space-tweet,2011-11-01T01:33:43Z,[],node and socket io and mootools and twitter and space invaders space tweet a visualization of good vs evil
297071,233,9,8,1,145,{'ruby': 24516},User,https://api.github.com/repos/elight/coulda,2011-08-09T18:41:32Z,[],given when then for test unit or if shoulda and cucumber had a baby
97664,1404,47,36,7,145,{'ruby': 26129},User,https://api.github.com/repos/dalyons/redmine-todos-scrum-plugin,2011-02-10T02:49:44Z,[],a scrum like todos plugin for redmine allows easy creation and management of infinitely nestable todo lists on a per project that in the future will be able to be organised into sprints or releases also provides global my todos for all projects todos can be allocated to and tied to redmine issues
1819808,3426,18,0,5,145,"{'coffeescript': 5564, 'javascript': 46689}",User,https://api.github.com/repos/aaronpowell/Postman,2011-12-17T23:14:43Z,[],the postman will help you deliver messages around your javascript application
2906356,105,18,4,7,144,{'ruby': 5799},Organization,https://api.github.com/repos/flatterline/jekyll-plugins,2011-12-03T19:59:33Z,[],plugins created for use on the flatterline com website
1712848,270,29,1,16,144,"{'erlang': 7921, 'javascript': 25571, 'shell': 582}",User,https://api.github.com/repos/videlalvaro/rabbitmq-chat,2011-06-13T07:58:24Z,[],a web chat implemented with rabbitmq and websockets
2409441,209,25,4,11,144,"{'c': 2424, 'objective-c': 382093}",User,https://api.github.com/repos/pokeb/ProxyingUIWebView,2011-09-18T13:04:37Z,[],demonstrates a uiwebview that proxies most requests via a local webserver experimental
1179966,453,38,5,19,144,{'java': 37658},User,https://api.github.com/repos/tomquist/Android-Error-Reporter,2011-07-05T15:25:55Z,[],library to report unhandled exceptions in android projects
2456757,123,24,2,13,143,{'objective-c': 13680},User,https://api.github.com/repos/hoisie/LevelDB-ObjC,2011-09-27T03:00:27Z,[],a minimal wrapper for leveldb in objective c
791382,245,29,3,14,143,{'python': 94880},User,https://api.github.com/repos/aparo/django-elasticsearch,2011-09-02T21:46:33Z,[],django elasticsearch backend
2858598,120,43,2,14,143,"{'c': 9522, 'objective-c': 19199}",User,https://api.github.com/repos/cezarsignori/SphereView,2011-11-27T01:12:56Z,[],d sphere view for ios
2279270,118,197,0,8,143,"{'c': 1898, 'c++': 47333, 'javascript': 60842}",User,https://api.github.com/repos/creationix/node-webgl,2011-10-13T22:31:50Z,[],opengles   bindings for nodejs with a webgl api
42287,344,48,0,2,143,{'python': 86040},User,https://api.github.com/repos/pelme/django-compress,2011-11-02T11:28:02Z,[],git repository for django compress
637722,120,40,1,6,142,{'objective-c': 5217},User,https://api.github.com/repos/andrewgleave/TextGlowDemo,2011-10-17T11:17:08Z,[],creating glowing and soft shadowed text on iphone os
190949,213,54,24,8,142,{'javascript': 18256},User,https://api.github.com/repos/brantburnett/jquery.ui.spinner,2011-07-12T17:08:05Z,[],jquery ui extension for a numeric spinner
786994,4906,21,3,12,141,"{'ruby': 134238, 'shell': 1173}",Organization,https://api.github.com/repos/gowalla/chronologic,2011-11-11T21:18:59Z,"['activity-feed', 'feed']",chronologic activity feeds as a service
1281093,6991,6,0,3,141,"{'c#': 70476, 'php': 75119, 'ruby': 9832}",User,https://api.github.com/repos/charliesome/Fructose,2011-05-16T08:19:22Z,[],a ruby like language that compiles to php
1259380,245,31,3,11,141,"{'c': 5510, 'objective-c': 13778}",User,https://api.github.com/repos/frankus/MeterView,2011-01-16T22:24:10Z,[],dashboard style gauges for ios
906828,575,73,10,28,140,"{'c': 98953, 'objective-c': 597, 'python': 78332}",User,https://api.github.com/repos/alexdu/piggyphoto,2011-03-15T08:55:11Z,[],python bindings for libgphoto
277499,324,29,23,36,140,{'php': 79252},Organization,https://api.github.com/repos/sittercity/sprig,2011-08-19T14:39:14Z,[],object modeling system for inspired by django
593975,118,39,3,9,139,{'javascript': 3446},User,https://api.github.com/repos/technoweenie/jquery.doubletap,2011-08-27T14:45:48Z,[],this jquery plugin adds custom touch screen events to the given html elements
90166,358,49,0,5,139,{'ruby': 22684},User,https://api.github.com/repos/josh/rack-openid,2011-10-26T04:27:55Z,[],provides a more httpish api around the ruby openid library
2106358,122,30,2,11,138,{'javascript': 5245},User,https://api.github.com/repos/paulcuth/departure-board,2011-09-13T09:20:30Z,[],css experiment a departure board effect in javascript and css
117048,3659,36,5,7,138,{'php': 12008617},Organization,https://api.github.com/repos/debuggable/php_arrays,2011-08-26T02:56:08Z,[],a collection of useful php arrays please fork contribute
763999,199,42,17,10,138,{'python': 14497},User,https://api.github.com/repos/feuervogel/django-taggit-templatetags,2011-10-11T12:27:46Z,[],templatetags for django taggit
307838,812,13,1,7,138,{'erlang': 11352},User,https://api.github.com/repos/kevsmith/gen_nb_server,2011-03-18T21:18:04Z,[],otp behavior for writing non blocking servers
791862,45284,10,2,11,137,"{'c': 210606, 'emacs lisp': 5062, 'java': 90932, 'javascript': 671196, 'ruby': 9647792, 'vim script': 914}",Organization,https://api.github.com/repos/ThoughtWorksStudios/oauth2_provider,2011-04-26T23:40:58Z,[],a rails plugin to oauth v  enable your rails application
684961,1013,11,1,7,137,{'javascript': 483969},User,https://api.github.com/repos/cesmoak/smokescreen,2011-02-22T23:36:30Z,[],a flash player written in javascript now with more bugs this version is a major rework of what was demoed last year it is better in many but also less complete in many ways it also uses canvas to render instead of svg the main is that after making a mess building the first this codebase is actually maintainable currently cleaning up tools to help dissect and the as js compiler
384272,178,19,7,3,136,{'ruby': 63502},User,https://api.github.com/repos/CoralineAda/seer,2011-09-06T00:28:45Z,[],seer is a semantically rich wrapper for the google visualization api it allows you to easily create a visualization of data in a variety of including area bar column line and pie charts
2722366,189,59,7,19,136,{'objective-c': 36423},User,https://api.github.com/repos/viggiosoft/HowToMakeAMagazineApp,2011-11-06T21:26:57Z,[],this is the code behind the tutorial how to make a magazine app
594509,7666,16,0,2,136,"{'javascript': 2954, 'python': 818426, 'shell': 4509}",User,https://api.github.com/repos/moraes/tipfy,2011-07-28T23:53:58Z,[],the almighty little framework for google app engine
594622,171,15,0,5,136,{'ruby': 2970},User,https://api.github.com/repos/mojombo/rakegem,2011-05-13T20:30:07Z,[],simple gem and release management with customizable rake tasks
1893158,199,8,1,7,136,{'clojure': 8339},User,https://api.github.com/repos/jasonjckn/llvm-clojure-bindings,2011-07-04T03:00:32Z,[],llvm clojure bindings and toy language
54374,288,11,1,2,136,"{'javascript': 4562, 'python': 113908}",User,https://api.github.com/repos/jacobian/jellyroll,2011-10-17T00:04:46Z,[],you keep personal data in all sorts of places on the internets jellyroll brings them together onto your own site
2960740,2328,26,3,11,135,{'objective-c': 11874},User,https://api.github.com/repos/jsmecham/DoorwaySegue,2011-12-12T01:38:44Z,[],a custom storyboard segue that transitions with an opening doors animation publish
499683,153,13,1,7,135,"{'c': 2753, 'objective-c': 51452, 'ruby': 2665}",User,https://api.github.com/repos/millenomi/simstorekit,2011-07-13T19:01:03Z,[],a simulated version of the iphone s for testing store uis on the iphone or even on device without having to set up iap in connect
1350871,854,8,8,2,134,{'javascript': 24576},Organization,https://api.github.com/repos/incrementalcode/lightnode,2011-03-14T08:12:03Z,[],a dom inspired javascript web server control framework for nodejs that aims for unprecented simplicity and the functionality of traditional servers such as apache or lightnode
2749925,167,6,0,3,133,{'php': 4135},User,https://api.github.com/repos/mattstauffer/Simple-RESS,2011-11-10T21:07:03Z,[],allowing php to access device screen width for use in lukew s ress responsive design and server side components suggestion
6007,3504,16,3,7,133,{'ruby': 60063},User,https://api.github.com/repos/floere/james,2011-07-27T01:01:41Z,[],voice commanded servant for osx
2698122,126,27,0,13,133,{'objective-c': 6992},User,https://api.github.com/repos/BenHall/ios_facebook_style_navigation,2011-11-04T17:49:10Z,[],example of how to create a facebook style navigation menu on ios
320521,2201,20,0,10,133,"{'c': 23698, 'objective-c': 325385, 'ruby': 78702}",User,https://api.github.com/repos/geoffgarside/Git.framework,2011-10-28T16:11:46Z,[],mac os x objective c framework for git repositories
